Point in Time[s],State of Active Resource[]
5115.091385931,0
5116.105800286,1
5116.108336653,0
5117.122892688,1
5117.125598147,0
5118.13998509,1
5118.142690549,0
5119.13998509,1
5119.142690549,0
5120.157077492,1
5120.159952042,0
5121.163914453,1
5121.166958094,0
5122.162360598,1
5122.165404239,0
5123.160806744,1
5123.164019476,0
5124.160806744,1
5124.164019476,0
5125.159252889,1
5125.162465621,0
5126.157699034,1
5126.161080857,0
5127.155834409,1
5127.159216232,0
5128.154280554,1
5128.157831469,0
5129.154280554,1
5129.157831469,0
5130.152726699,1
5130.156277614,0
5131.151172844,1
5131.15489285,0
5132.14961899,1
5132.153338996,0
5133.148065135,1
5133.151954232,0
5134.148065135,1
5134.151954232,0
5135.14651128,1
5135.150400377,0
5136.144957425,1
5136.149015613,0
5137.143403571,1
5137.14763085,0
5138.141849716,1
5138.146076995,0
5139.141849716,1
5139.146076995,0
5140.140295861,1
5140.144692231,0
5141.138742006,1
5141.143138376,0
5142.137188152,1
5142.141753614,0
5143.135634297,1
5143.140199759,0
5144.135634297,1
5144.140199759,0
5145.134080442,1
5145.138814995,0
5146.123203459,1
5146.127768921,0
5147.106732599,1
5147.111298061,0
5148.090572509,1
5148.094968879,0
5149.090572509,1
5149.094968879,0
5150.07441242,1
5150.07880879,0
5151.05794156,1
5151.062168839,0
5152.041781471,1
5152.04600875,0
5153.02531061,1
5153.029368798,0
5154.02531061,1
5154.029368798,0
5155.009150521,1
5155.013208709,0
5155.992679661,1
5155.996568758,0
5156.976519571,1
5156.980408668,0
5157.960359482,1
5157.964079488,0
5158.960359482,1
5158.964079488,0
5159.943888622,1
5159.947608628,0
5160.927728533,1
5160.931279448,0
5161.911257672,1
5161.914808587,0
5162.895097583,1
5162.898479406,0
5163.895097583,1
5163.898479406,0
5164.878626723,1
5164.881839455,0
5165.862466634,1
5165.865679366,0
5166.846306544,1
5166.849350185,0
5167.829835684,1
5167.832879325,0
5168.829835684,1
5168.832879325,0
5169.813675595,1
5169.816550145,0
5170.798447818,1
5170.801322368,0
5171.784152355,1
5171.786857814,0
5172.769856891,1
5172.772393258,0
5173.769856891,1
5173.772393258,0
5174.755250656,1
5174.757617932,0
5175.740955193,1
5175.743322469,0
5176.726659729,1
5176.728857914,0
5177.712364266,1
5177.71439336,0
5178.712364266,1
5178.71439336,0
5179.698068802,1
5179.699928805,0
5180.683462567,1
5180.68532257,0
5181.669167104,1
5181.670858015,0
5182.65487164,1
5182.65639346,0
5183.65487164,1
5183.65639346,0
5184.640576177,1
5184.641928906,0
5185.625969942,1
5185.627322671,0
5186.611674478,1
5186.612858116,0
5187.597379015,1
5187.598393562,0
5188.597379015,1
5188.598393562,0
5189.583083551,1
5189.583929006,0
5190.568477317,1
5190.569153681,0
5191.554181853,1
5191.554858217,0
5192.539886389,1
5192.540393662,0
5193.539886389,1
5193.540393662,0
5194.525590926,1
5194.525929108,0
5195.51378163,1
5195.514119812,0
5196.525590926,1
5196.52626729,0
5197.537710993,1
5197.538894631,0
5198.537710993,1
5198.538894631,0
5199.549520289,1
5199.551042109,0
5200.561640356,1
5200.56366945,0
5201.573449652,1
5201.575816928,0
5202.585569719,1
5202.588444269,0
5203.585569719,1
5203.588444269,0
5204.597379015,1
5204.600591747,0
5205.609499082,1
5205.613219088,0
5206.621308378,1
5206.625366566,0
5207.633428445,1
5207.637993907,0
5208.633428445,1
5208.637993907,0
5209.645548512,1
5209.650452156,0
5210.657357808,1
5210.662768726,0
5211.669477875,1
5211.675226975,0
5212.681287171,1
5212.687543545,0
5213.681287171,1
5213.687543545,0
5214.693407238,1
5214.700001794,0
5215.705216534,1
5215.712318364,0
5216.717336601,1
5216.724776613,0
5217.729145897,1
5217.737093182,0
5218.729145897,1
5218.737093182,0
5219.741265964,1
5219.749551432,0
5220.754318344,1
5220.762603812,0
5221.768303036,1
5221.776250321,0
5222.782287729,1
5222.790065923,0
5223.782287729,1
5223.790065923,0
5224.796272422,1
5224.803712434,0
5225.810257114,1
5225.817528035,0
5226.824241807,1
5226.831174545,0
